User,Text,Creation_Date,SCNLP_MC_Very_Negative,SCNLP_MC_Negative,SCNLP_MC_Neutral,SCNLP_MC_Positive,SCNLP_MC_Very_Positive,TB_MC_Polarity,TB_MC_Subjectivity,VD_MC_Positive,VD_MC_Compound,VD_MC_Neutral,VD_MC_Negative
nawei,Modi doesn`t understand economics. Otherwise he would have appointed a different FM and RBI Gov. in 2014 itself. Wasted 5 years.,2019-05-29 02:33:00,0.07297519571153,0.35955571257105,0.33710955958133004,0.18304612389195002,0.047313408244129995,-0.1,0.3,0.0,-0.4939,0.8490000000000001,0.151
bollu,"Looking good on chart, start buying in a staggered manner",2019-05-29 02:28:00,0.04736522301322,0.25040790316937,0.4153305677893,0.23720092653774,0.04969537949038,0.7,0.6000000000000001,0.266,0.4404,0.7340000000000001,0.0
DhirajBagri,all provisioning done for ilfs from now on it will only move up good bet for medium term,2019-05-29 02:23:00,0.02554556961942,0.10037850022639999,0.19704310427931,0.56987980224061,0.10715302363426,0.35,0.8,0.146,0.4404,0.8540000000000001,0.0
pcp23,lets hope that the storm is coming from behind to push the stock forward rather than the other way around,2019-05-29 02:23:00,0.03606911855051,0.17321188083695002,0.32530706165754,0.38877946519479,0.07663247376021,-0.2625,0.5375,0.132,0.4404,0.868,0.0
Yogapriya,Arun Jaitley imposed tax on LTCG. Changed DDT from net to gross. Taxed Dividend above rs.10 lakh. Taxed 18% GST on Stock market transaction. Bad. Bad. Bad.,2019-05-29 02:16:00,0.1929073403885,0.63100837170986,0.12606333740992,0.02951808008875,0.020502870402959998,-0.3499999999999999,0.3499999999999999,0.0,-0.9313,0.596,0.404
dihama,Simply buy...No second thought....Advise for sale will be fluke here unless someone has it`s own priorities....35% 50% rise in 3 months,2019-05-29 02:07:00,0.12354597264924999,0.50433210075617,0.33616733041188,0.027792271146529997,0.008162325036169999,0.2,0.4523809523809524,0.0,0.0,1.0,0.0
kumarvibes,checking the performan of this stock so like yey yo,2019-05-29 01:56:00,0.04711878752117,0.3958744125629,0.41817808970848,0.12209614856822001,0.01673256163923,0.0,0.0,0.265,0.5009,0.735,0.0
pujarag,Haha my post deleted.. No delivery selling dear frds.... Its a trap and I will step down to see their fate messing with me is digging their grave.. Ppl commited suicide when I`m in forensic audit.. Let`s see who are in list now 🤔.. I wil... ,2019-05-28 10:13:00,0.09187003677776,0.5233284057356,0.25740929196735,0.09785658088644,0.02953568463285,0.022222222222222213,0.29444444444444445,0.106,-0.5267,0.722,0.171
shan6318,BUY ONLY.200 will b seen in 2 weeks itself.350 by end of year.1000 plus in.3 yrs.,2019-05-28 10:12:00,0.12860143754455,0.5604214746494499,0.25636209843693,0.03725124129239,0.01736374807668,0.0,0.0,0.0,0.0,1.0,0.0
PRAKASH1969,"don`t dream it will not go down , cover your shorts",2019-05-28 10:10:00,0.03246394621951,0.27002556760788,0.60564338301385,0.07823565659822,0.013631446560549999,-0.1555555555555556,0.2888888888888889,0.182,0.25,0.818,0.0
dumpty,4th largest bank and some saying it will come in 2 digit.... . God save them,2019-05-28 10:10:00,0.0371991971789,0.17799178542714994,0.32246078790800003,0.39550977764951,0.06683845183645,0.0,0.0,0.306,0.6486,0.6940000000000001,0.0
Jerry Joseph,buy current level tgt 162-173 SL 147 next 2 days target,2019-05-28 10:10:00,0.06152650716439,0.62929784251335,0.28849794780529,0.01588658572434,0.0047911167926300005,0.0,0.2,0.0,0.0,1.0,0.0
mkbrothers,Mr.Ravneet Gill is a man on a mission. A complete turnaround in a years time. Hold for 5 years. next axis bank.,2019-05-28 10:08:00,0.04696699820843,0.21599959062982999,0.30450357881024,0.35644283292327,0.07608699942823,0.05,0.2,0.0,0.0,1.0,0.0
vel_1234,"sale sale yes bank today 148 tak jayega
buy PEOPLE YES BANK 150",2019-05-28 10:08:00,0.12215003290153999,0.6218868744098199,0.21348584039257001,0.03006542641573,0.01241182588033,0.0,0.0,0.358,0.7297,0.642,0.0
Ranjit_Boricha,after 154 we have 157 after that straight 167 where longs shud be booked cheers folks,2019-05-28 10:07:00,0.05556165694782,0.53769304583508,0.3745525870390801,0.026528720967880004,0.00566398921013,0.2,0.4,0.263,0.6124,0.737,0.0
770529,200 could be seen in few days. hold for profits.,2019-05-28 10:07:00,0.049682911491589994,0.34457377439377,0.42438206206748,0.15278675539339998,0.028574496653759995,-0.2,0.1,0.244,0.4404,0.7559999999999999,0.0
singhal333,No selling only buying should happen daily 2-3% up movement will be there till 200 intact..,2019-05-28 10:04:00,0.09956886604366001,0.67649073948119,0.21197323179651997,0.008736388914009999,0.0032307737646200003,0.0,0.5,0.0,-0.29600000000000004,0.872,0.128
dacap,don`t you think 190 is little bit higher target ? first it cross 150 it`s a big thing . so pleaee don`t give base less target .,2019-05-27 12:30:00,0.03707765202893,0.46824293661193994,0.47338110534998,0.017700142876630003,0.0035981631325200008,-0.09345238095238097,0.3571428571428572,0.0,0.0,1.0,0.0
Ozinvest,sell today it will end at 143 sell 10 words 10 words 10 words 10 words 10,2019-05-27 12:28:00,0.0055712827629900005,0.03172178382446,0.29430185636245,0.63531862106113,0.033086455988970004,0.0,0.0,0.208,0.6369,0.792,0.0
dihama,its my eish why do i have to tell you thisi,2019-05-27 12:27:00,0.04866829802816002,0.45153161635563,0.4023242228683901,0.08480716673421003,0.01266869601361,0.0,0.0,0.0,0.0,1.0,0.0
Babuji1001,YB was to hit 190-200 till expiry as per mixed calculations of charting but it`s bit slow in movement..now seems it won`t hit d target in time..but bounce back is sure,2019-05-27 12:24:00,0.16791283999120002,0.5647371260310899,0.22342230594402002,0.02924028160896,0.014687446424719999,0.04999999999999999,0.3847222222222222,0.092,0.4497,0.908,0.0
stockupr,if yes bank reach up to 160. I am most happiest person . I will save my big money . so pray for 160/-,2019-05-27 12:23:00,0.01705885477569,0.12878104138386,0.67765986643535,0.16273947066498,0.013760766740119999,0.25,0.3,0.491,0.9258,0.509,0.0
amirak4574,BUY YES BANK CNBC ANALYSIS SAYS TARGET 160 .2 DAYS,2019-05-27 12:21:00,0.10864927959221,0.5577372890015501,0.22946988662292,0.07612437127847001,0.028019173504860002,0.0,0.0,0.276,0.5319,0.7240000000000001,0.0
NicksArun,Just buy and hold till Rs 155 in this week and also Rs 2 divided per share..,2019-05-27 12:15:00,0.14724467838909,0.6907301716468699,0.14480271664070002,0.01095266032134,0.006269773002,0.0,0.0,0.0,0.0,1.0,0.0
Radioactive,will it ever see substantial jumps..it is getting range bound now,2019-05-27 12:15:00,0.0067884192802600005,0.02114951182116,0.07658028175813,0.79786463119314,0.09761715594730001,0.0,0.0,0.153,0.2023,0.847,0.0
perf_spot,NOT INTRESTED TO HOLD THE SHARE AND ABLE TO GET THE LOSS IF I HOLD FOR LONG TIME AND IS NOT GOOD FOR ME,2019-05-27 12:13:00,0.24195845530258997,0.61425849489509,0.1105310843545,0.01811405206397,0.01513791338384,0.03333333333333335,0.5416666666666666,0.08199999999999999,-0.3624,0.743,0.175
anishprasad,Buy Yes Bank above 148.6….targets:149.6 / 150.7……...SL:146.6,2019-05-27 11:14:00,0.016808552520999998,0.10332477851705,0.6072334077703101,0.24681202267965,0.02582123851199,0.0,0.1,0.35100000000000003,0.4019,0.649,0.0
kailashdev,yes bank going in up way so think to buy that,2019-05-27 11:12:00,0.00481569395607,0.06297849452616999,0.84728856181648,0.08144628954588001,0.00347096015541,0.0,0.0,0.213,0.4019,0.787,0.0
Wealth_Magnifier,The first ane aa pamplate is that I am a very nice and I would be the same time to,2019-05-27 11:09:00,0.01322384281794,0.03874404854854,0.10513415787397,0.68378574585643,0.15911220490310998,0.3433333333333333,0.4861111111111111,0.162,0.4754,0.838,0.0
Rahul Money,till 37 % delivery of share. 1.46 cr.huge buying and accumulation,2019-05-27 11:08:00,0.05552882823182,0.17682165513087,0.21442998022725,0.4158715312299099,0.13734800518014,0.0,0.0,0.196,0.29600000000000004,0.804,0.0
sarthak_agarwal2000,This level will never in hand... Uptrends begin to 165 than 175..200...230....see the nse website... Current delivery percent is 50 percent.... Buy,2019-05-27 11:08:00,0.22423033810146,0.55113047868936,0.10583698933951,0.06310650050838,0.05569569336129,0.0,0.4,0.0,0.0,1.0,0.0
Kunalbansal,todays target is atleast 155 and week target is of around 200 strong conditions now....,2019-05-27 11:08:00,0.09582857307603,0.56313258707063,0.27362925367982,0.05022416308421,0.017185423089310002,0.4333333333333333,0.7333333333333333,0.191,0.5106,0.809,0.0
kailashdev,What do u mean to say. Kindly clarify.. Nothing understandable.. Arvindji,2019-05-27 11:06:00,0.0413972745669,0.26218690166877,0.6032174601379301,0.07856249019462,0.01463587343179,0.14375,0.79375,0.262,0.4939,0.738,0.0
Himanka,Now no downside is possible....next few sessions will be crucial for this stock.,2019-05-27 11:05:00,0.12237077786823,0.63058090787523,0.21647186827907,0.02204198961735,0.00853445636012,-0.1,0.55,0.0,-0.4939,0.7240000000000001,0.276
rajbairwa,yes bank going to be sacked soonn sell and get out if u can if in profit my friends do not catch falling knife unless u know where and whein the fall will stop !!,2019-05-27 11:04:00,0.07714418107986,0.52526120401042,0.28814149793663,0.09289685859272,0.01655625838036,0.0,0.0,0.262,0.8190000000000001,0.684,0.054000000000000006
Hotshot1,yes banks share prices are quite good and it was a good strategy to imvest in,2019-05-27 11:04:00,0.0033147092822199994,0.00604665011669,0.09573068390399,0.6574699309036899,0.2374380257934101,0.7,0.6000000000000001,0.506,0.883,0.494,0.0
Jdsingh88,crossed resistances target is 145be ready friends.,2019-05-24 14:23:00,0.057822433777019996,0.37358197586465003,0.4712661515283599,0.08115818382186,0.01617125500811,0.2,0.5,0.528,0.6808,0.472,0.0
santa07,some thing big is happenig guys beware heard of bankcrupcy be careful,2019-05-24 14:21:00,0.07683385797744001,0.57051380805024,0.27050936967333,0.06766258079371,0.014480383505280001,-0.05,0.55,0.127,0.1531,0.873,0.0
capulkitsharma,you are right bro ..... Big spike can happen soon,2019-05-24 14:20:00,0.0038054850534600003,0.00974900434166,0.21076943547490998,0.6815143841707499,0.09416169095922,0.14285714285714285,0.31785714285714284,0.0,0.0,1.0,0.0
babai13a,CE options buyers are increasing on each strike... ye bada toofan aane pehle ki shanti he... One shot and it will take yes bank to above 170,2019-05-24 14:20:00,0.15717237256792999,0.51596054998022,0.16239410516651,0.11007744676236,0.05439552552298,0.0,0.1,0.094,0.4019,0.906,0.0
sendil,I have yes bank bandhan and dewan. The index is up for the last 5 days but any one of the stocks I. E. Yes bank bandhan or dewan shows huge negative and my folio ends in red. Pl advise whether the three stocks may be sold or hold,2019-05-24 14:20:00,0.03269001999195,0.18053325386691,0.50360708345413,0.24888174747667,0.03428789521034,0.025000000000000026,0.3416666666666667,0.14800000000000002,0.3182,0.762,0.09
sheikhchilly,Something big going to happen here. Call option values are increasing without increase in price. Next 45 minutes we may see 7% up move.,2019-05-24 14:19:00,0.01386272351274,0.08208673905953999,0.54163038890114,0.33743519524315996,0.02498495328342,0.0,0.05,0.101,0.1872,0.825,0.07400000000000001
Raviak,Have potebtil to grow and earn profit. There fore i buy it,2019-05-24 14:19:00,0.00580394038892,0.05095106562131,0.8549220363266801,0.08358467247943,0.00473828518366,0.0,0.0,0.225,0.4404,0.775,0.0
arthu,"thaat is great but beofe you are telling next 2 quater not able to move. it meas somthing big is haapeing as per you ,",2019-05-24 14:18:00,0.01838600906505,0.0438269251616,0.14756038618814002,0.57702132841367,0.21320535117154002,0.1375,0.36875,0.104,0.3716,0.8959999999999999,0.0
Noneedformoney,Take position in yes bank now as per ur wish which u think may be favourable to u,2019-05-24 14:17:00,0.03331012774894,0.3959574197897,0.50359806591504,0.06003092301216001,0.007103463534170002,0.0,0.0,0.278,0.6597,0.722,0.0
Raviak,buy yesbank this is going to hit 164 by expiry posituonal 174 within a month so dont miss,2019-05-24 14:17:00,0.21449824443505,0.534604925949,0.21024029732813002,0.02456529832814,0.01609123395968,0.0,0.0,0.097,0.1833,0.903,0.0
navnnet0110,"Buy with both hands , will go towards 175 now in 1/2 days , big rally will continue in indian markets .",2019-05-23 11:45:00,0.011879791069499998,0.05619122687782,0.19152533746014005,0.6775763063993501,0.06282733819318,0.0,0.1,0.0,0.0,1.0,0.0
Honest_advise2018,it wont rise till this poiunt will fluctuate arround 1.5,2019-05-23 11:44:00,0.04342416161174,0.29589440844795,0.39975676526137,0.23153426708141,0.02939039759753,0.0,0.0,0.0,0.0,1.0,0.0
new_player,"it wont go up anymore, it will fluctuate so need to sell",2019-05-23 11:42:00,0.05886455571151,0.35312627932028,0.28102070376052,0.26292973151498,0.04405872969271,0.0,0.0,0.0,0.0,1.0,0.0
Gauravsingh95,Yes bank is going down because Bank nifty falls 700 points from day`s high... Hold yes bank will rise as soon as Bank nifty will recover,2019-05-23 11:40:00,0.17157212609455,0.4884356870975901,0.22225185401152,0.08730454184735,0.03043579094898,0.0022222222222222088,0.4144444444444444,0.329,0.8689,0.6709999999999999,0.0
Gauravsingh95,"The bank is good, but due to Bed Debts share price is very less",2019-05-23 11:40:00,0.04958829873683,0.24628133705478,0.34969303617275,0.30305937951915995,0.05137794851649,0.11944444444444442,0.3538888888888889,0.284,0.5789,0.716,0.0
Bittu Maloo,"good news for yes bank 
decided to raise capital
mangement intimated to stock exchange regardind meeting with investor
repayment of loan from zee grp is sure in sept .
i think it is right time to stay invested
it will double ur money in 12 ... ",2019-05-23 11:39:00,0.06593110311556999,0.30562189848516,0.3045912522529001,0.2823522375571,0.04150350858926,0.3714285714285713,0.5061507936507936,0.162,0.7845,0.838,0.0
Raviak,dont sell this stock dont sell ........reach 200 within 15 kays,2019-05-23 11:29:00,0.06429151850228,0.55409690969937,0.33679299016938,0.03568843692545,0.00913014470352,0.0,0.0,0.0,0.0,1.0,0.0
expertq,sell thi s stock sell............ current intraday....selll,2019-05-23 11:24:00,0.03243754845493,0.21777921249318,0.52730621481811,0.19867616900425,0.02380085522953,0.0,0.4,0.0,0.0,1.0,0.0
harsh1606,its a clear short signal guys min 10 words all highs are over now when the result is imminent.......,2019-05-23 11:20:00,0.07784436700388,0.57199292408827,0.26446682660143,0.06699437056087,0.018701511745560003,0.05000000000000001,0.3416666666666667,0.133,0.3818,0.867,0.0
loknek,buy yes bank again will show range of 230 within a month,2019-05-23 11:20:00,0.00637503997273,0.06267459102756,0.83832560864563,0.08769370696081,0.00493105339327,0.0,0.0,0.213,0.4019,0.787,0.0
amirak4574,possible that fund raising will come at lower price which is why selling pressure on each rally.,2019-05-23 01:36:00,0.11531288119046,0.49968577799791003,0.31875915283611,0.051990165255980006,0.01425202271953,0.0,1.0,0.0,-0.5267,0.773,0.227
Raman_1985,Haha when it will hit 175 next 5 years? If Rajeev Gill continues then this stock will hit 75 soon. He is proved very unlucky to the bank.,2019-05-23 01:36:00,0.02826274809959,0.30696343199820003,0.51678769424379,0.13010771627866,0.01787840937976,0.13333333333333333,0.2,0.103,0.4588,0.897,0.0
Amite1980,This down trend shows some profit booking has started.,2019-05-23 01:35:00,0.17656342381025,0.55795915913812,0.16207300053847,0.07313136397075999,0.0302730525424,-0.1555555555555556,0.2888888888888889,0.266,0.4404,0.7340000000000001,0.0
vikaskrcacs,"every one was giving buy call I gave sell at 149, still no hurry to buy today...",2019-05-23 01:35:00,0.12090239861503,0.6853376633770799,0.15394035704326,0.03215369232497,0.007665888639649999,0.0,0.0,0.129,0.0516,0.753,0.118
@NK,"Yes it is fraud...... coz the jokers are manipulating everything possible. Look at this stock for no reason it opened high & hit 150-80 & trapped people like nobody`s business & now trading at 143, how bad can it get?",2019-05-23 01:34:00,0.03558609174521,0.17853287055084002,0.17393124021798995,0.52702802573511,0.08492177175086,-0.185,0.5516666666666666,0.184,-0.29600000000000004,0.588,0.227
